episode_id,overpass_utc,platform,sensor_type,collection,n_scenes,aoi_coverage,cloud_pct,hours_from_begin,hours_after_end,during_episode,window_label,scene_ids
191512_0,2024-05-24T17:05:13Z,Landsat,optical,landsat-c2-l2,2,1.0,22.2,69.09,-180.9,True,during,LC09_L2SP_028030_20240524_02_T1;LC09_L2SP_028031_20240524_02_T1
191512_0,2024-05-25T16:58:40Z,Landsat,optical,landsat-c2-l2,2,0.324,33.8,92.98,-157.01,True,during,LC08_L2SP_027030_20240525_02_T1;LC08_L2SP_027031_20240525_02_T1
191512_0,2024-05-26T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,4,0.3069,67.0,117.53,-132.46,True,during,S2A_15TUJ_20240526_0_L2A;S2A_14TQP_20240526_0_L2A;S2A_15TUH_20240526_0_L2A;S2A_14TQN_20240526_0_L2A
191512_0,2024-05-28T17:21:47Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,27.1,165.36,-84.62,True,during,S2B_15TUJ_20240528_0_L2A;S2B_14TQP_20240528_0_L2A;S2B_15TUH_20240528_0_L2A;S2B_14TQN_20240528_0_L2A
191512_0,2024-05-31T00:22:31Z,Sentinel-1,radar,sentinel-1-grd,1,0.3507,,220.38,-29.61,True,during,S1A_IW_GRDH_1SDV_20240531T002218_20240531T002243_054108_069459
191512_0,2024-05-31T17:11:09Z,Landsat,optical,landsat-c2-l2,1,0.0,97.3,237.19,-12.8,True,during,LC09_L2SP_029030_20240531_02_T2
191512_0,2024-05-31T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,4,0.2996,93.0,237.53,-12.46,True,during,S2B_15TUJ_20240531_0_L2A;S2B_14TQP_20240531_0_L2A;S2B_15TUH_20240531_0_L2A;S2B_14TQN_20240531_0_L2A
191512_0,2024-06-01T17:04:51Z,Landsat,optical,landsat-c2-l2,2,1.0,60.4,261.08,11.1,False,post,LC08_L2SP_028030_20240601_02_T1;LC08_L2SP_028031_20240601_02_T1
191512_0,2024-06-02T16:58:59Z,Landsat,optical,landsat-c2-l2,2,0.3289,75.1,284.98,35.0,False,post,LC09_L2SP_027030_20240602_02_T1;LC09_L2SP_027031_20240602_02_T1
191512_0,2024-06-02T17:21:52Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,94.0,285.36,35.38,False,post,S2A_15TUJ_20240602_0_L2A;S2A_14TQP_20240602_0_L2A;S2A_15TUH_20240602_0_L2A;S2A_14TQN_20240602_0_L2A
191512_1,2024-05-23T17:21:50Z,Sentinel-2,optical,sentinel-2-l2a,6,1.0,1.1,-29.64,-204.62,False,pre,S2A_15TUJ_20240523_0_L2A;S2A_14TQP_20240523_0_L2A;S2A_15TUH_20240523_1_L2A;S2A_14TQN_20240523_1_L2A;S2A_15TUH_20240523_0_L2A;S2A_14TQN_20240523_0_L2A
191512_1,2024-05-24T17:05:01Z,Landsat,optical,landsat-c2-l2,1,1.0,38.8,-5.92,-180.9,False,pre,LC09_L2SP_028030_20240524_02_T1
191512_1,2024-05-25T16:58:28Z,Landsat,optical,landsat-c2-l2,1,0.7689,46.2,17.97,-157.01,True,during,LC08_L2SP_027030_20240525_02_T1
191512_1,2024-05-28T17:21:47Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,27.1,90.36,-84.62,True,during,S2B_15TUJ_20240528_0_L2A;S2B_14TQP_20240528_0_L2A;S2B_15TUH_20240528_0_L2A;S2B_14TQN_20240528_0_L2A
191512_1,2024-05-31T00:22:31Z,Sentinel-1,radar,sentinel-1-grd,1,0.0714,,145.38,-29.61,True,during,S1A_IW_GRDH_1SDV_20240531T002218_20240531T002243_054108_069459
191512_1,2024-06-01T17:04:39Z,Landsat,optical,landsat-c2-l2,1,1.0,60.4,186.08,11.09,False,post,LC08_L2SP_028030_20240601_02_T1
191512_1,2024-06-02T16:58:47Z,Landsat,optical,landsat-c2-l2,1,0.7769,62.6,209.98,35.0,False,post,LC09_L2SP_027030_20240602_02_T1
191512_1,2024-06-02T17:21:52Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,94.0,210.36,35.38,False,post,S2A_15TUJ_20240602_0_L2A;S2A_14TQP_20240602_0_L2A;S2A_15TUH_20240602_0_L2A;S2A_14TQN_20240602_0_L2A
191762_0,2024-05-19T16:46:43Z,Landsat,optical,landsat-c2-l2,2,0.1394,63.4,-36.22,-81.22,False,pre,LC09_L2SP_025030_20240519_02_T1;LC09_L2SP_025031_20240519_02_T1
191762_0,2024-05-20T17:12:04Z,Sentinel-2,optical,sentinel-2-l2a,11,0.9334,24.1,-11.8,-56.8,False,pre,S2A_15TWJ_20240520_0_L2A;S2A_15TVJ_20240520_0_L2A;S2A_15TWH_20240520_0_L2A;S2A_15TVH_20240520_0_L2A;S2A_15TUH_20240520_0_L2A;S2A_15TWG_20240520_0_L2A;S2A_15TVG_20240520_0_L2A;S2A_15TUG_20240520_0_L2A;S2A_15TWF_20240520_0_L2A;S2A_15TVF_20240520_0_L2A;S2A_15TUF_20240520_0_L2A
191762_0,2024-05-21T00:06:09Z,Sentinel-1,radar,sentinel-1-grd,3,0.9007,,-4.9,-49.9,False,pre,S1A_IW_GRDH_1SDV_20240521T000532_20240521T000557_053962_068F45;S1A_IW_GRDH_1SDV_20240521T000557_20240521T000622_053962_068F45;S1A_IW_GRDH_1SDV_20240521T000622_20240521T000647_053962_068F45
191762_0,2024-05-22T17:02:13Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0,15.8,36.04,-8.96,True,during,S2B_15TWG_20240522_0_L2A;S2B_15TWF_20240522_0_L2A
191762_0,2024-05-23T17:21:53Z,Sentinel-2,optical,sentinel-2-l2a,13,0.4132,5.7,60.36,15.36,False,post,S2A_15TWJ_20240523_0_L2A;S2A_15TVJ_20240523_0_L2A;S2A_15TUJ_20240523_0_L2A;S2A_15TWH_20240523_0_L2A;S2A_15TVH_20240523_1_L2A;S2A_15TUH_20240523_1_L2A;S2A_15TVG_20240523_1_L2A;S2A_15TVH_20240523_0_L2A;S2A_15TUH_20240523_0_L2A;S2A_15TVG_20240523_0_L2A;S2A_15TUG_20240523_0_L2A;S2A_15TVF_20240523_0_L2A
191762_0,2024-05-24T17:05:13Z,Landsat,optical,landsat-c2-l2,2,0.0111,22.2,84.09,39.09,False,post,LC09_L2SP_028030_20240524_02_T1;LC09_L2SP_028031_20240524_02_T1
191893_0,2024-05-31T00:22:31Z,Sentinel-1,radar,sentinel-1-grd,1,0.0418,,-29.62,-363.62,False,pre,S1A_IW_GRDH_1SDV_20240531T002218_20240531T002243_054108_069459
191893_0,2024-05-31T17:31:36Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0016,86.1,-12.47,-346.47,False,pre,S2B_15TUJ_20240531_0_L2A;S2B_14TQP_20240531_0_L2A
191893_0,2024-06-01T17:04:39Z,Landsat,optical,landsat-c2-l2,1,1.0,60.4,11.08,-322.92,True,during,LC08_L2SP_028030_20240601_02_T1
191893_0,2024-06-02T16:58:47Z,Landsat,optical,landsat-c2-l2,1,0.6944,62.6,34.98,-299.02,True,during,LC09_L2SP_027030_20240602_02_T1
191893_0,2024-06-02T17:21:52Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,94.0,35.36,-298.64,True,during,S2A_15TUJ_20240602_0_L2A;S2A_14TQP_20240602_0_L2A;S2A_15TUH_20240602_0_L2A;S2A_14TQN_20240602_0_L2A
191893_0,2024-06-05T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0003,66.8,107.53,-226.47,True,during,S2A_15TUJ_20240605_0_L2A;S2A_14TQP_20240605_0_L2A
191893_0,2024-06-07T17:21:51Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,92.2,155.36,-178.64,True,during,S2B_15TUJ_20240607_0_L2A;S2B_14TQP_20240607_0_L2A;S2B_15TUH_20240607_0_L2A;S2B_14TQN_20240607_0_L2A
191893_0,2024-06-09T17:04:55Z,Landsat,optical,landsat-c2-l2,1,1.0,0.0,203.08,-130.92,True,during,LC09_L2SP_028030_20240609_02_T1
191893_0,2024-06-10T16:58:30Z,Landsat,optical,landsat-c2-l2,1,0.5804,3.5,226.98,-107.02,True,during,LC08_L2SP_027030_20240610_02_T1
191893_0,2024-06-10T17:31:39Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0005,0.2,227.53,-106.47,True,during,S2B_15TUJ_20240610_0_L2A;S2B_14TQP_20240610_0_L2A
191893_0,2024-06-12T00:22:30Z,Sentinel-1,radar,sentinel-1-grd,1,0.0425,,258.38,-75.62,True,during,S1A_IW_GRDH_1SDV_20240612T002218_20240612T002242_054283_069A65
191893_0,2024-06-12T17:21:54Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,92.8,275.37,-58.63,True,during,S2A_15TUJ_20240612_0_L2A;S2A_14TQP_20240612_0_L2A;S2A_15TUH_20240612_0_L2A;S2A_14TQN_20240612_0_L2A
191893_0,2024-06-15T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0002,100.0,347.53,13.53,False,post,S2A_15TUJ_20240615_0_L2A;S2A_14TQP_20240615_0_L2A
191899_0,2024-06-20T17:31:55Z,Sentinel-2,optical,sentinel-2-l2a,9,0.5977,99.7,-4.22,-252.45,False,pre,S2B_15TUJ_20240620_0_L2A;S2B_14TQP_20240620_0_L2A;S2B_14TPP_20240620_0_L2A;S2B_15TUH_20240620_0_L2A;S2B_14TQN_20240620_0_L2A;S2B_14TPN_20240620_0_L2A;S2B_14TQM_20240620_0_L2A;S2B_15TTG_20240620_0_L2A;S2B_14TPM_20240620_0_L2A
191899_0,2024-06-22T17:22:03Z,Sentinel-2,optical,sentinel-2-l2a,10,1.0,97.9,43.62,-204.62,True,during,S2A_15TUJ_20240622_0_L2A;S2A_14TQP_20240622_0_L2A;S2A_14TPP_20240622_0_L2A;S2A_15TUH_20240622_0_L2A;S2A_14TQN_20240622_0_L2A;S2A_14TPN_20240622_0_L2A;S2A_15TUG_20240622_0_L2A;S2A_14TQM_20240622_0_L2A;S2A_15TTG_20240622_0_L2A;S2A_14TPM_20240622_0_L2A
191899_0,2024-06-24T17:11:14Z,Landsat,optical,landsat-c2-l2,2,0.3068,3.9,91.44,-156.8,True,during,LC08_L2SP_029030_20240624_02_T1;LC08_L2SP_029031_20240624_02_T1
191899_0,2024-06-25T17:04:50Z,Landsat,optical,landsat-c2-l2,2,1.0,24.8,115.33,-132.9,True,during,LC09_L2SP_028030_20240625_02_T1;LC09_L2SP_028031_20240625_02_T1
191899_0,2024-06-25T17:31:56Z,Sentinel-2,optical,sentinel-2-l2a,9,0.5973,29.8,115.78,-132.45,True,during,S2A_15TUJ_20240625_0_L2A;S2A_14TQP_20240625_0_L2A;S2A_14TPP_20240625_0_L2A;S2A_15TUH_20240625_0_L2A;S2A_14TQN_20240625_0_L2A;S2A_14TPN_20240625_0_L2A;S2A_14TQM_20240625_0_L2A;S2A_15TTG_20240625_0_L2A;S2A_14TPM_20240625_0_L2A
191899_0,2024-06-26T16:58:53Z,Landsat,optical,landsat-c2-l2,2,0.1922,0.1,139.23,-109.0,True,during,LC08_L2SP_027030_20240626_02_T1;LC08_L2SP_027031_20240626_02_T1
191899_0,2024-06-27T17:22:02Z,Sentinel-2,optical,sentinel-2-l2a,10,1.0,99.6,163.62,-84.62,True,during,S2B_15TUJ_20240627_0_L2A;S2B_14TQP_20240627_0_L2A;S2B_14TPP_20240627_0_L2A;S2B_15TUH_20240627_0_L2A;S2B_14TQN_20240627_0_L2A;S2B_14TPN_20240627_0_L2A;S2B_15TUG_20240627_0_L2A;S2B_14TQM_20240627_0_L2A;S2B_15TTG_20240627_0_L2A;S2B_14TPM_20240627_0_L2A
191899_0,2024-06-30T17:31:57Z,Sentinel-2,optical,sentinel-2-l2a,9,0.5933,15.4,235.78,-12.45,True,during,S2B_15TUJ_20240630_0_L2A;S2B_14TQP_20240630_0_L2A;S2B_14TPP_20240630_0_L2A;S2B_15TUH_20240630_0_L2A;S2B_14TQN_20240630_0_L2A;S2B_14TPN_20240630_0_L2A;S2B_14TQM_20240630_0_L2A;S2B_15TTG_20240630_0_L2A;S2B_14TPM_20240630_0_L2A
191899_0,2024-07-01T00:14:22Z,Sentinel-1,radar,sentinel-1-grd,2,0.8807,,242.49,-5.74,True,during,S1A_IW_GRDH_1SDV_20240701T001357_20240701T001422_054560_06A400;S1A_IW_GRDH_1SDV_20240701T001422_20240701T001447_054560_06A400
191899_0,2024-07-02T17:11:11Z,Landsat,optical,landsat-c2-l2,2,0.3036,85.1,283.44,35.2,False,post,LC09_L2SP_029030_20240702_02_T2;LC09_L2SP_029031_20240702_02_T2
191899_0,2024-07-02T17:22:02Z,Sentinel-2,optical,sentinel-2-l2a,10,1.0,100.0,283.62,35.38,False,post,S2A_15TUJ_20240702_0_L2A;S2A_14TQP_20240702_0_L2A;S2A_14TPP_20240702_0_L2A;S2A_15TUH_20240702_0_L2A;S2A_14TQN_20240702_0_L2A;S2A_14TPN_20240702_0_L2A;S2A_15TUG_20240702_0_L2A;S2A_14TQM_20240702_0_L2A;S2A_15TTG_20240702_0_L2A;S2A_14TPM_20240702_0_L2A
191899_1,2024-06-24T17:11:14Z,Landsat,optical,landsat-c2-l2,2,0.2582,3.9,-7.81,-61.81,False,pre,LC08_L2SP_029030_20240624_02_T1;LC08_L2SP_029031_20240624_02_T1
191899_1,2024-06-25T17:04:50Z,Landsat,optical,landsat-c2-l2,2,1.0,24.8,16.08,-37.92,True,during,LC09_L2SP_028030_20240625_02_T1;LC09_L2SP_028031_20240625_02_T1
191899_1,2024-06-25T17:32:11Z,Sentinel-2,optical,sentinel-2-l2a,5,0.8422,31.0,16.54,-37.46,True,during,S2A_14TQN_20240625_0_L2A;S2A_14TPN_20240625_0_L2A;S2A_14TQM_20240625_0_L2A;S2A_15TTG_20240625_0_L2A;S2A_14TPM_20240625_0_L2A
191899_1,2024-06-27T17:22:15Z,Sentinel-2,optical,sentinel-2-l2a,5,1.0,100.0,64.37,10.37,False,post,S2B_14TQN_20240627_0_L2A;S2B_14TPN_20240627_0_L2A;S2B_14TQM_20240627_0_L2A;S2B_15TTG_20240627_0_L2A;S2B_14TPM_20240627_0_L2A
191984_0,2024-05-02T00:13:59Z,Sentinel-1,radar,sentinel-1-grd,2,0.6036,,-17.27,-40.27,False,pre,S1A_IW_GRDH_1SDV_20240502T001334_20240502T001359_053685_06854A;S1A_IW_GRDH_1SDV_20240502T001359_20240502T001424_053685_06854A
191984_0,2024-05-02T16:53:09Z,Landsat,optical,landsat-c2-l2,2,1.0,100.0,-0.61,-23.61,False,pre,LC08_L2SP_026031_20240502_02_T2;LC08_L2SP_026032_20240502_02_T2
191984_0,2024-05-03T16:47:15Z,Landsat,optical,landsat-c2-l2,2,0.3879,3.6,23.29,0.29,False,post,LC09_L2SP_025031_20240503_02_T1;LC09_L2SP_025032_20240503_02_T1
192209_0,2024-05-20T17:12:04Z,Sentinel-2,optical,sentinel-2-l2a,11,0.8824,24.1,-26.3,-215.05,False,pre,S2A_15TWJ_20240520_0_L2A;S2A_15TVJ_20240520_0_L2A;S2A_15TWH_20240520_0_L2A;S2A_15TVH_20240520_0_L2A;S2A_15TUH_20240520_0_L2A;S2A_15TWG_20240520_0_L2A;S2A_15TVG_20240520_0_L2A;S2A_15TUG_20240520_0_L2A;S2A_15TWF_20240520_0_L2A;S2A_15TVF_20240520_0_L2A;S2A_15TUF_20240520_0_L2A
192209_0,2024-05-21T00:06:09Z,Sentinel-1,radar,sentinel-1-grd,3,0.8777,,-19.4,-208.15,False,pre,S1A_IW_GRDH_1SDV_20240521T000532_20240521T000557_053962_068F45;S1A_IW_GRDH_1SDV_20240521T000557_20240521T000622_053962_068F45;S1A_IW_GRDH_1SDV_20240521T000622_20240521T000647_053962_068F45
192209_0,2024-05-22T17:02:13Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0,15.8,21.54,-167.21,True,during,S2B_15TWG_20240522_0_L2A;S2B_15TWF_20240522_0_L2A
192209_0,2024-05-23T17:21:53Z,Sentinel-2,optical,sentinel-2-l2a,13,0.4317,5.7,45.86,-142.89,True,during,S2A_15TWJ_20240523_0_L2A;S2A_15TVJ_20240523_0_L2A;S2A_15TUJ_20240523_0_L2A;S2A_15TWH_20240523_0_L2A;S2A_15TVH_20240523_1_L2A;S2A_15TUH_20240523_1_L2A;S2A_15TVG_20240523_1_L2A;S2A_15TVH_20240523_0_L2A;S2A_15TUH_20240523_0_L2A;S2A_15TVG_20240523_0_L2A;S2A_15TUG_20240523_0_L2A;S2A_15TVF_20240523_0_L2A
192209_0,2024-05-24T17:05:01Z,Landsat,optical,landsat-c2-l2,1,0.0214,38.8,69.58,-119.17,True,during,LC09_L2SP_028030_20240524_02_T1
192209_0,2024-05-25T16:58:40Z,Landsat,optical,landsat-c2-l2,2,0.4658,33.8,93.48,-95.27,True,during,LC08_L2SP_027030_20240525_02_T1;LC08_L2SP_027031_20240525_02_T1
192209_0,2024-05-25T17:12:03Z,Sentinel-2,optical,sentinel-2-l2a,11,0.8818,16.7,93.7,-95.05,True,during,S2B_15TWJ_20240525_0_L2A;S2B_15TVJ_20240525_0_L2A;S2B_15TWH_20240525_0_L2A;S2B_15TVH_20240525_0_L2A;S2B_15TUH_20240525_0_L2A;S2B_15TWG_20240525_0_L2A;S2B_15TVG_20240525_0_L2A;S2B_15TUG_20240525_0_L2A;S2B_15TWF_20240525_0_L2A;S2B_15TVF_20240525_0_L2A;S2B_15TUF_20240525_0_L2A
192209_0,2024-05-26T16:52:49Z,Landsat,optical,landsat-c2-l2,2,0.6484,80.9,117.38,-71.37,True,during,LC09_L2SP_026030_20240526_02_T2;LC09_L2SP_026031_20240526_02_T1
192209_0,2024-05-27T16:46:18Z,Landsat,optical,landsat-c2-l2,2,0.1501,63.8,141.27,-47.48,True,during,LC08_L2SP_025030_20240527_02_T1;LC08_L2SP_025031_20240527_02_T1
192209_0,2024-05-27T17:02:15Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0,73.8,141.54,-47.21,True,during,S2A_15TWG_20240527_0_L2A;S2A_15TWF_20240527_0_L2A
192209_0,2024-05-27T23:58:05Z,Sentinel-1,radar,sentinel-1-grd,1,0.0102,,148.47,-40.28,True,during,S1A_IW_GRDH_1SDV_20240527T235748_20240527T235821_054064_0692D1
192209_0,2024-05-28T17:21:51Z,Sentinel-2,optical,sentinel-2-l2a,10,0.4286,27.1,165.86,-22.89,True,during,S2B_15TWJ_20240528_0_L2A;S2B_15TVJ_20240528_0_L2A;S2B_15TUJ_20240528_0_L2A;S2B_15TWH_20240528_0_L2A;S2B_15TVH_20240528_0_L2A;S2B_15TUH_20240528_0_L2A;S2B_15TVG_20240528_0_L2A;S2B_15TUG_20240528_0_L2A;S2B_15TVF_20240528_0_L2A;S2B_15TUF_20240528_0_L2A
192209_0,2024-05-30T17:12:06Z,Sentinel-2,optical,sentinel-2-l2a,11,0.8874,61.7,213.7,24.95,False,post,S2A_15TWJ_20240530_0_L2A;S2A_15TVJ_20240530_0_L2A;S2A_15TWH_20240530_0_L2A;S2A_15TVH_20240530_0_L2A;S2A_15TUH_20240530_0_L2A;S2A_15TWG_20240530_0_L2A;S2A_15TVG_20240530_0_L2A;S2A_15TUG_20240530_0_L2A;S2A_15TWF_20240530_0_L2A;S2A_15TVF_20240530_0_L2A;S2A_15TUF_20240530_0_L2A
192209_1,2024-05-23T17:21:43Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,0.2,-32.39,-60.39,False,pre,S2A_15TUJ_20240523_0_L2A;S2A_15TUH_20240523_1_L2A
192209_1,2024-05-24T17:05:01Z,Landsat,optical,landsat-c2-l2,1,1.0,38.8,-8.67,-36.67,False,pre,LC09_L2SP_028030_20240524_02_T1
192209_1,2024-05-25T16:58:28Z,Landsat,optical,landsat-c2-l2,1,1.0,46.2,15.22,-12.78,True,during,LC08_L2SP_027030_20240525_02_T1
192821_0,2024-06-15T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0002,100.0,-10.47,-372.46,False,pre,S2A_15TUJ_20240615_0_L2A;S2A_14TQP_20240615_0_L2A
192821_0,2024-06-17T17:04:46Z,Landsat,optical,landsat-c2-l2,1,1.0,95.1,37.08,-324.9,True,during,LC08_L2SP_028030_20240617_02_T1
192821_0,2024-06-17T17:21:50Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,96.7,37.36,-324.62,True,during,S2B_15TUJ_20240617_0_L2A;S2B_14TQP_20240617_0_L2A;S2B_15TUH_20240617_0_L2A;S2B_14TQN_20240617_0_L2A
192821_0,2024-06-18T16:58:33Z,Landsat,optical,landsat-c2-l2,1,0.661,77.0,60.98,-301.01,True,during,LC09_L2SP_027030_20240618_02_T2
192821_0,2024-06-20T17:31:38Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0014,100.0,109.53,-252.46,True,during,S2B_15TUJ_20240620_0_L2A;S2B_14TQP_20240620_0_L2A
192821_0,2024-06-22T17:21:52Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,99.9,157.36,-204.62,True,during,S2A_15TUJ_20240622_0_L2A;S2A_14TQP_20240622_0_L2A;S2A_15TUH_20240622_0_L2A;S2A_14TQN_20240622_0_L2A
192821_0,2024-06-25T17:04:39Z,Landsat,optical,landsat-c2-l2,1,1.0,23.5,229.08,-132.91,True,during,LC09_L2SP_028030_20240625_02_T1
192821_0,2024-06-25T17:31:39Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0013,39.3,229.53,-132.46,True,during,S2A_15TUJ_20240625_0_L2A;S2A_14TQP_20240625_0_L2A
192821_0,2024-06-26T16:58:41Z,Landsat,optical,landsat-c2-l2,1,0.6022,0.1,252.98,-109.01,True,during,LC08_L2SP_027030_20240626_02_T1
192821_0,2024-06-27T17:21:51Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,99.4,277.36,-84.62,True,during,S2B_15TUJ_20240627_0_L2A;S2B_14TQP_20240627_0_L2A;S2B_15TUH_20240627_0_L2A;S2B_14TQN_20240627_0_L2A
192821_0,2024-06-30T17:31:39Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0006,0.0,349.53,-12.46,True,during,S2B_15TUJ_20240630_0_L2A;S2B_14TQP_20240630_0_L2A
192821_0,2024-07-01T00:14:34Z,Sentinel-1,radar,sentinel-1-grd,1,1.0,,356.24,-5.74,True,during,S1A_IW_GRDH_1SDV_20240701T001422_20240701T001447_054560_06A400
192821_0,2024-07-02T17:21:51Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,100.0,397.36,35.38,False,post,S2A_15TUJ_20240702_0_L2A;S2A_14TQP_20240702_0_L2A;S2A_15TUH_20240702_0_L2A;S2A_14TQN_20240702_0_L2A
192828_0,2024-06-03T16:52:18Z,Landsat,optical,landsat-c2-l2,1,0.7608,66.0,-5.63,-5.88,False,pre,LC08_L2SP_026030_20240603_02_T1
192828_0,2024-06-04T16:46:25Z,Landsat,optical,landsat-c2-l2,1,1.0,82.4,18.27,18.02,False,post,LC09_L2SP_025030_20240604_02_T1
192828_0,2024-06-04T17:11:40Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,96.8,18.69,18.44,False,post,S2B_15TXJ_20240604_0_L2A;S2B_15TXH_20240604_0_L2A
192874_0,2024-06-04T17:11:55Z,Sentinel-2,optical,sentinel-2-l2a,3,0.4699,66.6,-5.38,-8.3,False,pre,S2B_15TVJ_20240604_0_L2A;S2B_15TVH_20240604_0_L2A;S2B_15TUH_20240604_0_L2A
192935_0,2024-06-15T17:31:41Z,Sentinel-2,optical,sentinel-2-l2a,2,0.0004,100.0,-8.87,-11.22,False,pre,S2A_15TUJ_20240615_0_L2A;S2A_14TQP_20240615_0_L2A
192935_0,2024-06-17T17:04:46Z,Landsat,optical,landsat-c2-l2,1,1.0,95.1,38.68,36.33,False,post,LC08_L2SP_028030_20240617_02_T1
192935_0,2024-06-17T17:21:50Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,96.7,38.96,36.61,False,post,S2B_15TUJ_20240617_0_L2A;S2B_14TQP_20240617_0_L2A;S2B_15TUH_20240617_0_L2A;S2B_14TQN_20240617_0_L2A
192939_0,2024-07-14T16:46:43Z,Landsat,optical,landsat-c2-l2,2,0.5956,24.7,-29.89,-36.22,False,pre,LC08_L2SP_025030_20240714_02_T1;LC08_L2SP_025031_20240714_02_T1
192939_0,2024-07-14T17:11:59Z,Sentinel-2,optical,sentinel-2-l2a,2,1.0,57.5,-29.47,-35.8,False,pre,S2B_15TWH_20240714_0_L2A;S2B_15TWG_20240714_0_L2A
192939_0,2024-07-14T23:58:03Z,Sentinel-1,radar,sentinel-1-grd,1,0.0851,,-22.7,-29.03,False,pre,S1A_IW_GRDH_1SDV_20240714T235746_20240714T235819_054764_06AB0F
192942_0,2024-06-04T16:46:37Z,Landsat,optical,landsat-c2-l2,2,1.0,88.2,20.44,18.78,False,post,LC09_L2SP_025030_20240604_02_T1;LC09_L2SP_025031_20240604_02_T2
192942_0,2024-06-04T17:11:54Z,Sentinel-2,optical,sentinel-2-l2a,2,0.7993,98.0,20.87,19.2,False,post,S2B_15TXH_20240604_0_L2A;S2B_15TXG_20240604_0_L2A
192942_0,2024-06-05T16:40:09Z,Landsat,optical,landsat-c2-l2,2,0.3268,5.6,44.34,42.67,False,post,LC08_L2SP_024030_20240605_02_T1;LC08_L2SP_024031_20240605_02_T1
193225_0,2024-06-22T17:21:48Z,Sentinel-2,optical,sentinel-2-l2a,4,1.0,88.7,10.86,-9.64,True,during,S2A_15TVJ_20240622_0_L2A;S2A_15TUJ_20240622_0_L2A;S2A_15TVH_20240622_0_L2A;S2A_15TUH_20240622_0_L2A
193225_0,2024-06-24T17:11:55Z,Sentinel-2,optical,sentinel-2-l2a,5,0.3674,0.0,58.7,38.2,False,post,S2B_15TVJ_20240624_0_L2A;S2B_15TVH_20240624_0_L2A;S2B_15TUH_20240624_0_L2A;S2B_15TVH_20240624_1_L2A;S2B_15TUH_20240624_1_L2A
193311_0,2024-06-19T16:52:38Z,Landsat,optical,landsat-c2-l2,2,0.3592,100.0,-44.37,-277.11,False,pre,LC08_L2SP_026030_20240619_02_T2;LC08_L2SP_026031_20240619_02_T2
193311_0,2024-06-19T17:12:00Z,Sentinel-2,optical,sentinel-2-l2a,8,0.6722,99.8,-44.05,-276.78,False,pre,S2A_15TWJ_20240619_0_L2A;S2A_15TVJ_20240619_0_L2A;S2A_15TWH_20240619_0_L2A;S2A_15TVH_20240619_0_L2A;S2A_15TUH_20240619_0_L2A;S2A_15TWG_20240619_0_L2A;S2A_15TVG_20240619_0_L2A;S2A_15TUG_20240619_0_L2A
193311_0,2024-06-20T16:46:20Z,Landsat,optical,landsat-c2-l2,2,0.073,83.4,-20.48,-253.21,False,pre,LC09_L2SP_025030_20240620_02_T2;LC09_L2SP_025031_20240620_02_T1
193311_0,2024-06-20T23:58:04Z,Sentinel-1,radar,sentinel-1-grd,1,0.0095,,-13.28,-246.02,False,pre,S1A_IW_GRDH_1SDV_20240620T235747_20240620T235820_054414_069EEB
193311_0,2024-06-22T17:21:48Z,Sentinel-2,optical,sentinel-2-l2a,8,0.7575,79.2,28.11,-204.62,True,during,S2A_15TWJ_20240622_0_L2A;S2A_15TVJ_20240622_0_L2A;S2A_15TUJ_20240622_0_L2A;S2A_15TWH_20240622_0_L2A;S2A_15TVH_20240622_0_L2A;S2A_15TUH_20240622_0_L2A;S2A_15TVG_20240622_0_L2A;S2A_15TUG_20240622_0_L2A
