BEGIN_YEARMONTH,BEGIN_DAY,END_YEARMONTH,END_DAY,EVENT_ID,STATE,EVENT_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
199702,20,199702,22,5589268,IOWA,Flash Flood,LOUISA,0,0,0,0,,,,,,
199702,20,199702,22,5589271,IOWA,Flash Flood,DES MOINES,0,0,0,0,,,,,,
199702,20,199702,22,5589272,IOWA,Flash Flood,VAN BUREN,0,0,0,0,,,,,,
199702,20,199702,22,5589265,IOWA,Flash Flood,SCOTT,0,0,0,0,,,,,,
199702,20,199702,22,5589266,IOWA,Flash Flood,KEOKUK,0,0,0,0,,,,,,
199704,1,199704,15,5605552,IOWA,Flood,DICKINSON,0,0,0,0,,,,,,
199704,8,199704,30,5592364,IOWA,Flood,DUBUQUE,0,0,0,0,,,,,,
199704,8,199704,30,5592368,IOWA,Flood,MUSCATINE,0,0,0,0,,,,,,
199705,1,199705,1,5607078,IOWA,Flood,FREMONT,0,0,0,0,,,,,,
199705,1,199705,31,5607077,IOWA,Flood,MILLS,0,0,0,0,,,,,,
199706,22,199706,23,5598878,IOWA,Flash Flood,BUTLER,0,0,0,0,.2M,.1M,,,,
199706,22,199706,23,5598879,IOWA,Flash Flood,FRANKLIN,0,0,0,0,.2M,.1M,,,,
199706,22,199706,23,5598880,IOWA,Flash Flood,HANCOCK,0,0,0,0,.1M,50K,,,,
199706,22,199706,23,5598881,IOWA,Flash Flood,WRIGHT,0,0,0,0,.1M,50K,,,,
199704,1,199704,30,5605546,IOWA,Flood,PLYMOUTH,0,0,0,0,,,,,,
199704,1,199704,30,5605547,IOWA,Flood,SIOUX,0,0,0,0,,,,,,
199702,18,199702,28,5590769,IOWA,Flood,POTTAWATTAMIE,0,0,0,0,,,,,,
199702,18,199702,28,5590763,IOWA,Flood,MONONA,0,0,0,0,,,,,,
199702,18,199702,28,5590764,IOWA,Flood,HARRISON,0,0,0,0,,,,,,
199704,8,199704,30,5592371,IOWA,Flood,LEE,0,0,0,0,,,,,,
199706,21,199706,26,5598898,IOWA,Flood,WEBSTER,0,0,0,0,,,,,,
199704,1,199704,15,5605549,IOWA,Flood,BUENA VISTA,0,0,0,0,,,,,,
199702,20,199702,22,5589256,IOWA,Flash Flood,DUBUQUE,0,0,0,0,,,,,,
199702,20,199702,22,5589257,IOWA,Flash Flood,LINN,0,0,0,0,,,,,,
199702,20,199702,22,5589258,IOWA,Flash Flood,JONES,0,0,0,0,,,,,,
199706,21,199706,26,5599575,IOWA,Flood,STORY,0,0,0,0,,,,,,
199702,20,199702,22,5589262,IOWA,Flash Flood,CEDAR,0,0,0,0,,,,,,
199702,20,199702,22,5589260,IOWA,Flash Flood,IOWA,0,0,0,0,,,,,,
199704,8,199704,30,5592367,IOWA,Flood,SCOTT,0,0,0,0,,,,,,
199702,18,199702,28,5590768,IOWA,Flood,SHELBY,0,0,0,0,,,,,,
199704,1,199704,15,5605554,IOWA,Flood,O'BRIEN,0,0,0,0,,,,,,
199704,1,199704,15,5605555,IOWA,Flood,OSCEOLA,0,0,0,0,,,,,,
199703,19,199703,23,5590616,IOWA,Flood,CERRO GORDO,0,0,0,0,,,,,,
199703,19,199703,23,5590617,IOWA,Flood,POCAHONTAS,0,0,0,0,,,,,,
199703,19,199703,23,5590618,IOWA,Flood,HUMBOLDT,0,0,0,0,,,,,,
199703,19,199703,23,5590615,IOWA,Flood,HANCOCK,0,0,0,0,,,,,,
199704,7,199704,21,5592391,IOWA,Flood,ALLAMAKEE,0,0,0,0,,,,,,
199704,7,199704,21,5592392,IOWA,Flood,CLAYTON,0,0,0,0,.45M,,,,,
199704,8,199704,30,5592370,IOWA,Flood,DES MOINES,0,0,0,0,,,,,,
199703,12,199703,28,5592013,IOWA,Flood,OSCEOLA,0,0,0,0,,,,,,
199703,12,199703,28,5592020,IOWA,Flood,BUENA VISTA,0,0,0,0,,,,,,
199703,12,199703,31,5592021,IOWA,Flood,WOODBURY,0,0,0,0,,,,,,
199704,8,199704,30,5592369,IOWA,Flood,LOUISA,0,0,0,0,,,,,,
199703,12,199703,31,5592012,IOWA,Flood,LYON,0,0,0,0,,,,,,
199703,9,199703,13,5590600,IOWA,Flood,WINNEBAGO,0,0,0,0,,,,,,
199703,9,199703,13,5590599,IOWA,Flood,KOSSUTH,0,0,0,0,,,,,,
199703,12,199703,28,5592017,IOWA,Flood,CLAY,0,0,0,0,,,,,,
199703,12,199703,28,5592014,IOWA,Flood,DICKINSON,0,0,0,0,,,,,,
199703,12,199703,31,5592015,IOWA,Flood,SIOUX,0,0,0,0,,,,,,
199703,12,199703,28,5592016,IOWA,Flood,O'BRIEN,0,0,0,0,,,,,,
199703,12,199703,31,5592018,IOWA,Flood,PLYMOUTH,0,0,0,0,,,,,,
199703,12,199703,28,5592019,IOWA,Flood,CHEROKEE,0,0,0,0,,,,,,
199703,12,199703,28,5592022,IOWA,Flood,IDA,0,0,0,0,,,,,,
199703,9,199703,13,5590602,IOWA,Flood,HANCOCK,0,0,0,0,,,,,,
199703,9,199703,13,5590603,IOWA,Flood,CERRO GORDO,0,0,0,0,,,,,,
199704,1,199704,10,5596217,IOWA,Flood,PALO ALTO,0,0,0,0,,,,,,
199704,1,199704,30,5605548,IOWA,Flood,WOODBURY,0,0,0,0,,,,,,
199705,1,199705,13,5605685,IOWA,Flood,PLYMOUTH,0,0,0,0,,,,,,
199705,1,199705,13,5605686,IOWA,Flood,SIOUX,0,0,0,0,,,,,,
199704,2,199704,30,5594770,IOWA,Flood,FREMONT,0,0,0,0,,,,,,
199703,24,199703,31,5590631,IOWA,Flood,KOSSUTH,0,0,0,0,,,,,,
199703,9,199703,13,5590601,IOWA,Flood,WORTH,0,0,0,0,,,,,,
199704,1,199704,10,5596215,IOWA,Flood,KOSSUTH,0,0,0,0,,,,,,
199704,1,199704,10,5596218,IOWA,Flood,HANCOCK,0,0,0,0,,,,,,
199703,19,199703,23,5590619,IOWA,Flood,WRIGHT,0,0,0,0,,,,,,
199703,19,199703,23,5590620,IOWA,Flood,FRANKLIN,0,0,0,0,,,,,,
199703,19,199703,23,5590621,IOWA,Flood,BUTLER,0,0,0,0,,,,,,
199703,19,199703,23,5590622,IOWA,Flood,BREMER,0,0,0,0,,,,,,
199703,19,199703,23,5590623,IOWA,Flood,WEBSTER,0,0,0,0,,,,,,
199703,19,199703,23,5590624,IOWA,Flood,HAMILTON,0,0,0,0,,,,,,
199703,9,199703,13,5590606,IOWA,Flood,BUTLER,0,0,0,0,,,,,,
199703,24,199703,31,5590634,IOWA,Flood,HUMBOLDT,0,0,0,0,,,,,,
199703,24,199703,31,5590633,IOWA,Flood,HANCOCK,0,0,0,0,,,,,,
199705,1,199705,3,5613756,IOWA,Flood,MARSHALL,0,0,0,0,5K,,,,,
199703,19,199703,23,5590626,IOWA,Flood,GRUNDY,0,0,0,0,,,,,,
199703,19,199703,23,5590627,IOWA,Flood,BLACK HAWK,0,0,0,0,,,,,,
199703,19,199703,23,5590628,IOWA,Flood,MARSHALL,0,0,0,0,,,,,,
199703,19,199703,23,5590625,IOWA,Flood,HARDIN,0,0,0,0,,,,,,
199703,19,199703,23,5590629,IOWA,Flood,TAMA,0,0,0,0,50K,,,,,
199704,1,199704,10,5596216,IOWA,Flood,WINNEBAGO,0,0,0,0,,,,,,
199703,24,199703,31,5590630,IOWA,Flood,EMMET,0,0,0,0,50K,,,,,
199705,7,199705,8,5613763,IOWA,Flood,MONROE,0,0,0,0,,,,,,
199705,7,199705,8,5613764,IOWA,Flood,WAPELLO,0,0,0,0,10K,,,,,
199704,14,199704,16,5596372,IOWA,Flood,CLARKE,0,0,0,0,,,,,,
199703,24,199703,31,5590632,IOWA,Flood,PALO ALTO,0,0,0,0,,,,,,
199705,7,199705,8,5613761,IOWA,Flood,CLARKE,0,0,0,0,,,,,,
199705,7,199705,8,5613762,IOWA,Flood,LUCAS,0,0,0,0,,,,,,
199704,1,199704,30,5605545,IOWA,Flood,LYON,0,0,0,0,,,,,,
199705,7,199705,8,5613760,IOWA,Flood,MAHASKA,0,0,0,0,,,,,,
199704,2,199704,30,5594767,IOWA,Flood,HARRISON,0,0,0,0,,,,,,
199704,1,199704,10,5596219,IOWA,Flood,POCAHONTAS,0,0,0,0,,,,,,
199704,1,199704,10,5596220,IOWA,Flood,HUMBOLDT,0,0,0,0,,,,,,
199704,1,199704,10,5596221,IOWA,Flood,WEBSTER,0,0,0,0,,,,,,
199703,9,199703,13,5590609,IOWA,Flood,BLACK HAWK,0,0,0,0,,,,,,
199704,1,199704,10,5596371,IOWA,Flood,BOONE,0,0,0,0,,,,,,
199704,14,199704,16,5596373,IOWA,Flood,LUCAS,0,0,0,0,10K,,,,,
199703,9,199703,13,5590607,IOWA,Flood,BREMER,0,0,0,0,,,,,,
199703,9,199703,13,5590608,IOWA,Flood,GRUNDY,0,0,0,0,,,,,,
199704,2,199704,30,5594768,IOWA,Flood,POTTAWATTAMIE,0,0,0,0,,,,,,
199704,2,199704,30,5594769,IOWA,Flood,MILLS,0,0,0,0,,,,,,
199703,9,199703,13,5590604,IOWA,Flood,WRIGHT,0,0,0,0,,,,,,
199704,1,199704,10,5596214,IOWA,Flood,EMMET,0,0,0,0,.15M,,,,,
199703,19,199703,23,5590614,IOWA,Flood,WORTH,0,0,0,0,,,,,,
199703,9,199703,13,5590605,IOWA,Flood,FRANKLIN,0,0,0,0,,,,,,
199703,19,199703,23,5590613,IOWA,Flood,WINNEBAGO,0,0,0,0,,,,,,
199703,9,199703,13,5590610,IOWA,Flood,MARSHALL,0,0,0,0,,,,,,
199704,8,199704,30,5592365,IOWA,Flood,JACKSON,0,0,0,0,,,,,,
199703,9,199703,13,5590611,IOWA,Flood,TAMA,0,0,0,0,.15M,,,,,
199703,19,199703,23,5590612,IOWA,Flood,KOSSUTH,0,0,0,0,,,,,,
199709,2,199709,2,5617997,IOWA,Flash Flood,POTTAWATTAMIE,0,0,0,0,,,,,,
199709,2,199709,2,5617998,IOWA,Flash Flood,MILLS,0,0,0,0,,,,,,
199806,14,199806,14,5665895,IOWA,Flood,LINN,0,0,0,0,2K,,,,,
199810,17,199810,17,5667465,IOWA,Flash Flood,IOWA,0,0,0,0,,,,,,
199810,17,199810,20,5669395,IOWA,Flood,LUCAS,0,0,0,0,70K,10K,,,,
199810,17,199810,20,5669392,IOWA,Flood,BUTLER,0,0,0,0,70K,10K,,,,
199806,28,199806,28,5670796,IOWA,Flash Flood,ALLAMAKEE,0,0,0,0,,40K,,,,
199806,28,199806,28,5670797,IOWA,Flash Flood,CHICKASAW,0,0,0,0,,35K,,,,
199805,23,199805,24,5663182,IOWA,Flood,LEE,0,0,0,0,,,,,,
199806,29,199806,29,5652985,IOWA,Flood,STORY,0,0,0,0,50K,10K,,,,
199806,14,199806,17,5651606,IOWA,Flood,MONTGOMERY,0,0,0,0,,2M,,,,
199805,16,199805,18,5647099,IOWA,Flood,EMMET,0,0,0,0,20K,10K,,,,
199805,16,199805,18,5647100,IOWA,Flood,GREENE,0,0,0,0,20K,10K,,,,
199805,16,199805,18,5647101,IOWA,Flood,HUMBOLDT,0,0,0,0,20K,10K,,,,
199810,17,199810,20,5669394,IOWA,Flood,CLARKE,0,0,0,0,70K,10K,,,,
199806,28,199806,30,5653284,IOWA,Flood,WEBSTER,0,0,0,0,75K,20K,,,,
199806,17,199806,17,5654177,IOWA,Flood,MAHASKA,0,0,0,0,25K,,,,,
199805,23,199805,23,5646926,IOWA,Flood,DAVIS,0,0,0,0,50K,5K,,,,
199805,19,199805,19,5645897,IOWA,Flood,JASPER,0,0,0,0,30K,2K,,,,
199810,17,199810,20,5669393,IOWA,Flood,APPANOOSE,0,0,0,0,70K,10K,,,,
199806,14,199806,16,5653149,IOWA,Flood,POLK,0,0,0,0,.1M,20K,,,,
199806,29,199806,29,5652988,IOWA,Flood,MARSHALL,0,0,0,0,50K,10K,,,,
199806,29,199806,29,5652989,IOWA,Flood,POLK,0,0,0,0,75K,10K,,,,
199806,27,199806,27,5654147,IOWA,Flash Flood,ALLAMAKEE,0,0,0,0,20K,,,,,
199806,29,199806,29,5652986,IOWA,Flood,DALLAS,0,0,0,0,50K,10K,,,,
199806,29,199806,29,5652987,IOWA,Flood,JASPER,0,0,0,0,50K,10K,,,,
199806,20,199806,20,5652495,IOWA,Flood,FRANKLIN,0,0,0,0,100K,15K,,,,
199804,7,199804,12,5640162,IOWA,Flood,HAMILTON,0,0,0,0,15K,,,,,
199804,21,199804,25,5640174,IOWA,Flood,CALHOUN,0,0,0,0,.5K,,,,,
199804,6,199804,6,5641620,IOWA,Flood,CALHOUN,0,0,0,0,50K,,,,,
199804,6,199804,6,5641621,IOWA,Flood,CARROLL,0,0,0,0,50K,,,,,
199806,21,199806,23,5653251,IOWA,Flood,HARDIN,0,0,0,0,.1M,20K,,,,
199806,14,199806,16,5653137,IOWA,Flood,CALHOUN,0,0,0,0,.1M,20K,,,,
199806,28,199806,30,5653275,IOWA,Flood,BUTLER,0,0,0,0,75K,20K,,,,
199806,18,199806,20,5653166,IOWA,Flood,WARREN,0,0,0,0,.75M,50K,,,,
199806,18,199806,20,5653167,IOWA,Flood,WEBSTER,0,0,0,0,.1M,20K,,,,
199804,6,199804,6,5641622,IOWA,Flood,CRAWFORD,0,0,0,0,100K,,,,,
199804,6,199804,6,5641623,IOWA,Flood,GREENE,0,0,0,0,50K,,,,,
199804,6,199804,6,5641624,IOWA,Flood,HAMILTON,0,0,0,0,50K,,,,,
199804,6,199804,6,5641625,IOWA,Flood,WEBSTER,0,0,0,0,150K,,,,,
199806,20,199806,20,5652494,IOWA,Flood,CERRO GORDO,0,0,0,0,50K,5K,,,,
199807,6,199807,10,5653720,IOWA,Flood,WARREN,0,0,0,0,50K,.1M,,,,
199806,24,199806,27,5653260,IOWA,Flood,CARROLL,0,0,0,0,75K,20K,,,,
199806,20,199806,20,5652492,IOWA,Flood,BLACK HAWK,0,0,0,0,75K,5K,,,,
199806,20,199806,20,5652489,IOWA,Flood,CERRO GORDO,0,0,0,0,150K,10K,,,,
199806,14,199806,16,5653146,IOWA,Flood,MAHASKA,0,0,0,0,.1M,20K,,,,
199806,14,199806,14,5654076,IOWA,Flash Flood,CASS,0,0,0,0,2M,1.2M,,,,
199807,6,199807,10,5653704,IOWA,Flood,MARSHALL,0,0,0,0,50K,.1M,,,,
199807,6,199807,10,5653721,IOWA,Flood,WAYNE,0,0,0,0,50K,.1M,,,,
199806,28,199806,30,5653279,IOWA,Flood,HUMBOLDT,0,0,0,0,75K,20K,,,,
199806,28,199806,30,5653280,IOWA,Flood,MARSHALL,0,0,0,0,75K,20K,,,,
199806,27,199806,27,5653115,IOWA,Flood,WINNESHIEK,0,0,0,0,2K,2K,,,,
199806,21,199806,23,5653250,IOWA,Flood,CERRO GORDO,0,0,0,0,.1M,20K,,,,
199807,6,199807,10,5653716,IOWA,Flood,MONROE,0,0,0,0,50K,.1M,,,,
199806,20,199806,20,5652490,IOWA,Flood,HANCOCK,0,0,0,0,75K,10K,,,,
199806,17,199806,17,5654178,IOWA,Flood,POLK,0,0,0,0,50K,,,,,
199806,17,199806,17,5654179,IOWA,Flood,WARREN,0,0,0,0,30K,,,,,
199806,28,199806,30,5653274,IOWA,Flood,BOONE,0,0,0,0,75K,20K,,,,
199806,27,199806,27,5654145,IOWA,Flood,CHICKASAW,0,0,0,0,2K,1.3K,,,,
199805,15,199805,15,5645802,IOWA,Flood,KOSSUTH,0,0,0,0,20K,,,,,
199805,19,199805,19,5645896,IOWA,Flood,POLK,0,0,0,0,50K,2K,,,,
199806,14,199806,16,5653144,IOWA,Flood,JASPER,0,0,0,0,.1M,20K,,,,
199806,24,199806,27,5653272,IOWA,Flood,WEBSTER,0,0,0,0,75K,20K,,,,
199806,28,199806,30,5653273,IOWA,Flood,HANCOCK,0,0,0,0,75K,20K,,,,
199806,20,199806,20,5652497,IOWA,Flood,HANCOCK,0,0,0,0,50K,5K,,,,
199804,21,199804,25,5640175,IOWA,Flood,CARROLL,0,0,0,0,.5K,,,,,
199804,21,199804,25,5640176,IOWA,Flood,DALLAS,0,0,0,0,.5K,,,,,
199808,14,199808,14,5657406,IOWA,Flood,SAC,0,0,0,0,25K,5K,,,,
199804,7,199804,12,5640166,IOWA,Flood,WAPELLO,0,0,0,0,15K,,,,,
199806,8,199806,13,5653128,IOWA,Flood,DALLAS,0,0,0,0,50K,10K,,,,
199806,24,199806,27,5653264,IOWA,Flood,GREENE,0,0,0,0,75K,20K,,,,
199806,14,199806,14,5654089,IOWA,Flood,LUCAS,0,0,0,0,50K,30K,,,,
199806,14,199806,14,5654090,IOWA,Flood,MADISON,0,0,0,0,50K,30K,,,,
199806,14,199806,14,5654091,IOWA,Flood,MAHASKA,0,0,0,0,50K,30K,,,,
199806,14,199806,14,5654092,IOWA,Flood,MARION,0,0,0,0,50K,30K,,,,
199806,14,199806,14,5654093,IOWA,Flood,MONROE,0,0,0,0,50K,30K,,,,
199808,20,199808,20,5657410,IOWA,Flood,BREMER,0,0,0,0,25K,,,,,
199806,21,199806,23,5653169,IOWA,Flood,BUTLER,0,0,0,0,.1M,20K,,,,
199806,24,199806,27,5653265,IOWA,Flood,HAMILTON,0,0,0,0,75K,20K,,,,
199806,28,199806,30,5653276,IOWA,Flood,CERRO GORDO,0,0,0,0,75K,20K,,,,
199804,7,199804,12,5640167,IOWA,Flood,WEBSTER,0,0,0,0,15K,,,,,
199804,16,199804,19,5640168,IOWA,Flood,CALHOUN,0,0,0,0,5K,,,,,
199804,16,199804,19,5640169,IOWA,Flood,CARROLL,0,0,0,0,5K,,,,,
199806,14,199806,16,5653140,IOWA,Flood,CLARKE,0,0,0,0,.1M,20K,,,,
199806,24,199806,27,5653269,IOWA,Flood,MARSHALL,0,0,0,0,75K,20K,,,,
199806,14,199806,16,5653148,IOWA,Flood,MARSHALL,0,0,0,0,.1M,20K,,,,
199806,28,199806,28,5670798,IOWA,Flash Flood,FLOYD,0,0,0,0,,50K,,,,
199806,28,199806,28,5670799,IOWA,Flash Flood,HOWARD,0,0,0,0,20K,30K,,,,
199806,28,199806,28,5670800,IOWA,Flash Flood,WINNESHIEK,0,0,0,0,15K,25K,,,,
199805,7,199805,8,5647093,IOWA,Flood,MAHASKA,0,0,0,0,25K,10K,,,,
199805,7,199805,8,5647094,IOWA,Flood,WAYNE,0,0,0,0,25K,10K,,,,
199805,24,199805,26,5647105,IOWA,Flood,LUCAS,0,0,0,0,25K,10K,,,,
199805,23,199805,23,5646927,IOWA,Flood,WAPELLO,0,0,0,0,50K,5K,,,,
199807,21,199807,22,5666540,IOWA,Flood,LOUISA,0,0,0,0,,,,,,
199807,21,199807,22,5666541,IOWA,Flood,MUSCATINE,0,0,0,0,,,,,,
199807,21,199807,22,5666542,IOWA,Flood,WASHINGTON,0,0,0,0,,,,,,
199805,24,199805,26,5647103,IOWA,Flood,JASPER,0,0,0,0,25K,10K,,,,
199805,24,199805,26,5647104,IOWA,Flood,CLARKE,0,0,0,0,25K,10K,,,,
199805,16,199805,18,5647096,IOWA,Flood,CALHOUN,0,0,0,0,20K,10K,,,,
199805,16,199805,18,5647097,IOWA,Flood,CARROLL,0,0,0,0,20K,10K,,,,
199805,16,199805,18,5647098,IOWA,Flood,DALLAS,0,0,0,0,20K,10K,,,,
199805,16,199805,18,5647102,IOWA,Flood,KOSSUTH,0,0,0,0,20K,10K,,,,
199805,7,199805,8,5647095,IOWA,Flood,MARION,0,0,0,0,25K,10K,,,,
199804,7,199804,12,5640163,IOWA,Flood,LUCAS,0,0,0,0,15K,,,,,
199804,7,199804,12,5640164,IOWA,Flood,MAHASKA,0,0,0,0,15K,,,,,
199806,20,199806,20,5652496,IOWA,Flood,GRUNDY,0,0,0,0,50K,5K,,,,
199804,7,199804,12,5640165,IOWA,Flood,MARION,0,0,0,0,15K,,,,,
199804,21,199804,25,5640177,IOWA,Flood,GREENE,0,0,0,0,.5K,,,,,
199804,21,199804,25,5640178,IOWA,Flood,MAHASKA,0,0,0,0,.5K,,,,,
199806,14,199806,16,5653142,IOWA,Flood,GREENE,0,0,0,0,.1M,20K,,,,
199806,20,199806,20,5652488,IOWA,Flood,WORTH,0,0,0,0,75K,10K,,,,
199808,14,199808,14,5657404,IOWA,Flood,CRAWFORD,0,0,0,0,25K,5K,,,,
199806,21,199806,23,5653256,IOWA,Flood,TAMA,0,0,0,0,.1M,20K,,,,
199806,20,199806,20,5652498,IOWA,Flood,HARDIN,0,0,0,0,70K,5K,,,,
199806,17,199806,17,5654176,IOWA,Flood,DALLAS,0,0,0,0,25K,,,,,
199808,5,199808,5,5657400,IOWA,Flood,BLACK HAWK,0,0,0,0,10K,,,,,
199806,24,199806,27,5653257,IOWA,Flood,HANCOCK,0,0,0,0,75K,20K,,,,
199804,16,199804,19,5640173,IOWA,Flood,WEBSTER,0,0,0,0,5K,,,,,
199806,29,199806,29,5652990,IOWA,Flood,CALHOUN,0,0,0,0,50K,10K,,,,
199806,29,199806,29,5652991,IOWA,Flood,FRANKLIN,0,0,0,0,50K,10K,,,,
199806,29,199806,29,5652992,IOWA,Flood,HARDIN,0,0,0,0,50K,10K,,,,
199806,29,199806,29,5652993,IOWA,Flood,HUMBOLDT,0,0,0,0,50K,10K,,,,
199806,20,199806,20,5652493,IOWA,Flood,BREMER,0,0,0,0,50K,5K,,,,
199804,7,199804,12,5640158,IOWA,Flood,CALHOUN,0,0,0,0,15K,,,,,
199804,7,199804,12,5640159,IOWA,Flood,CARROLL,0,0,0,0,15K,,,,,
199804,7,199804,12,5640160,IOWA,Flood,DALLAS,0,0,0,0,15K,,,,,
199804,7,199804,12,5640161,IOWA,Flood,GREENE,0,0,0,0,15K,,,,,
199804,21,199804,25,5640179,IOWA,Flood,MARION,0,0,0,0,.5K,,,,,
199804,21,199804,25,5640180,IOWA,Flood,WAPELLO,0,0,0,0,.5K,,,,,
199804,16,199804,19,5640172,IOWA,Flood,HAMILTON,0,0,0,0,5K,,,,,
199804,16,199804,19,5640170,IOWA,Flood,DALLAS,0,0,0,0,5K,,,,,
199804,16,199804,19,5640171,IOWA,Flood,GREENE,0,0,0,0,5K,,,,,
199807,5,199807,5,5652946,IOWA,Flash Flood,CASS,0,0,0,0,100K,20K,,,,
199806,14,199806,16,5653139,IOWA,Flood,CASS,0,0,0,0,2.5M,200K,,,,
199806,23,199806,24,5652517,IOWA,Flash Flood,CRAWFORD,0,0,0,0,100K,25K,,,,
199806,23,199806,24,5652518,IOWA,Flash Flood,CALHOUN,0,0,0,0,75K,10K,,,,
199806,9,199806,30,5651603,IOWA,Flood,MILLS,0,0,0,0,,4M,,,,
199806,9,199806,30,5651602,IOWA,Flood,POTTAWATTAMIE,0,0,0,0,,2M,,,,
199806,9,199806,30,5651604,IOWA,Flood,FREMONT,0,0,0,0,,25M,,,,
199806,14,199806,17,5651605,IOWA,Flood,PAGE,0,0,0,0,,2M,,,,
199806,24,199806,27,5653258,IOWA,Flood,BUTLER,0,0,0,0,75K,20K,,,,
199806,24,199806,27,5653259,IOWA,Flood,CALHOUN,0,0,0,0,75K,20K,,,,
199808,20,199808,20,5657409,IOWA,Flood,BUTLER,0,0,0,0,25K,,,,,
199807,9,199807,9,5666537,IOWA,Flood,WASHINGTON,0,0,0,0,,,,,,
199806,8,199806,13,5653130,IOWA,Flood,MAHASKA,0,0,0,0,50K,10K,,,,
199805,24,199805,26,5647208,IOWA,Flood,MAHASKA,0,0,0,0,25K,10K,,,,
199805,24,199805,26,5647209,IOWA,Flood,MARION,0,0,0,0,25K,10K,,,,
199806,8,199806,13,5653131,IOWA,Flood,MARION,0,0,0,0,50K,10K,,,,
199810,17,199810,20,5669396,IOWA,Flood,MAHASKA,0,0,0,0,70K,10K,,,,
199805,23,199805,23,5646930,IOWA,Flood,GREENE,0,0,0,0,30K,2K,,,,
199805,7,199805,8,5647092,IOWA,Flood,LUCAS,0,0,0,0,25K,10K,,,,
199806,18,199806,18,5652469,IOWA,Flash Flood,HOWARD,0,0,0,0,15K,25K,,,,
199806,18,199806,18,5652470,IOWA,Flash Flood,CHICKASAW,0,0,0,0,12K,20K,,,,
199805,6,199805,7,5646500,IOWA,Flood,MARION,0,0,0,0,50K,,,,,
199805,9,199805,9,5646503,IOWA,Flood,POCAHONTAS,0,0,0,0,30K,,,,,
199806,14,199806,16,5653141,IOWA,Flood,DALLAS,0,0,0,0,.1M,20K,,,,
199807,21,199807,22,5653698,IOWA,Flood,AUDUBON,0,0,0,0,10K,5K,,,,
199807,21,199807,22,5653699,IOWA,Flood,ADAIR,0,0,0,0,10K,5K,,,,
199805,7,199805,8,5647089,IOWA,Flood,CLARKE,0,0,0,0,25K,10K,,,,
199807,6,199807,10,5653713,IOWA,Flood,LUCAS,0,0,0,0,50K,.1M,,,,
199805,7,199805,8,5647090,IOWA,Flood,APPANOOSE,0,0,0,0,25K,10K,,,,
199807,6,199807,10,5653705,IOWA,Flood,CALHOUN,0,0,0,0,50K,.1M,,,,
199807,6,199807,10,5653719,IOWA,Flood,WAPELLO,0,0,0,0,50K,.1M,,,,
199807,6,199807,10,5653714,IOWA,Flood,MAHASKA,0,0,0,0,50K,.1M,,,,
199807,6,199807,6,5652952,IOWA,Flood,WARREN,0,0,0,0,25K,5K,,,,
199806,27,199806,28,5652748,IOWA,Flood,BLACK HAWK,0,0,0,0,50K,10K,,,,
199806,27,199806,28,5652749,IOWA,Flood,BREMER,0,0,0,0,50K,10K,,,,
199806,27,199806,28,5652750,IOWA,Flood,BUTLER,0,0,0,0,50K,10K,,,,
199806,27,199806,28,5652751,IOWA,Flood,FRANKLIN,0,0,0,0,50K,10K,,,,
199806,27,199806,28,5652752,IOWA,Flood,GRUNDY,0,0,0,0,50K,10K,,,,
199806,27,199806,28,5652753,IOWA,Flood,HARDIN,0,0,0,0,50K,10K,,,,
199807,21,199807,22,5653702,IOWA,Flood,POLK,0,0,0,0,15K,5K,,,,
199807,21,199807,22,5653703,IOWA,Flood,DALLAS,0,0,0,0,10K,5K,,,,
199806,8,199806,13,5653132,IOWA,Flood,MARSHALL,0,0,0,0,50K,10K,,,,
199806,28,199806,30,5653283,IOWA,Flood,TAMA,0,0,0,0,75K,20K,,,,
199806,27,199806,27,5654150,IOWA,Flash Flood,WINNESHIEK,0,0,0,0,5K,,,,,
199807,6,199807,10,5653718,IOWA,Flood,POWESHIEK,0,0,0,0,50K,.1M,,,,
199806,28,199806,30,5653281,IOWA,Flood,POCAHONTAS,0,0,0,0,75K,20K,,,,
199806,28,199806,30,5653282,IOWA,Flood,POLK,0,0,0,0,75K,20K,,,,
199806,29,199806,29,5652994,IOWA,Flood,POCAHONTAS,0,0,0,0,50K,10K,,,,
199806,29,199806,29,5652995,IOWA,Flood,WEBSTER,0,0,0,0,50K,10K,,,,
199806,24,199806,27,5653261,IOWA,Flood,CERRO GORDO,0,0,0,0,75K,20K,,,,
199806,14,199806,16,5653147,IOWA,Flood,MARION,0,0,0,0,.1M,20K,,,,
199807,21,199807,22,5653377,IOWA,Flash Flood,CASS,0,0,0,0,50K,10K,,,,
199807,6,199807,10,5653708,IOWA,Flood,GREENE,0,0,0,0,50K,.1M,,,,
199807,6,199807,6,5652949,IOWA,Flood,WAPELLO,0,0,0,0,25K,5K,,,,
199807,6,199807,6,5652950,IOWA,Flood,MAHASKA,0,0,0,0,25K,5K,,,,
199807,6,199807,6,5652951,IOWA,Flood,MARION,0,0,0,0,25K,5K,,,,
199807,5,199807,5,5652947,IOWA,Flood,GUTHRIE,0,0,0,0,30K,5K,,,,
