Join_Count,TARGET_FID,id,foreign_id,lat,lng,description,river,town,active,TNMID,METASOURCE,SOURCEDATA,SOURCEORIG,SOURCEFEAT,LOADDATE,GNIS_ID,AREAACRES,AREASQKM,STATES,HUC8,NAME,Shape_Leng
1,178,657,06605850,42.895811000000002,-95.243330000000000,Little Sioux River at Linn Grove (LNNI4-06605850),Little Sioux River,Linn Grove,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,179,653,06600100,42.981931000000003,-96.001129000000006,Floyd River at Alton (ALTI4-06600100),Floyd River,Alton,t,{0E741BD6-D424-4C09-B0FD-E17D9C27E19D}, , , , ,10/6/2016 0:00:00,0,586327.510000000009313,2372.789999999999964,IA,10230002,Floyd,3.753769183560000
1,180,644,05489000,41.219002000000003,-92.908533000000006,Cedar Creek near Bussey (BSSI4-05489000),Cedar Creek,Bussey,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0,1370685.189999999944121,5546.970000000000255,"IA,MO",07100009,Lower Des Moines,5.896311936120000
1,181,694,KHBI2,41.106110000000001,-90.959440000000001,Mississippi River at Keithsburg (KHBI2),Mississippi,Keithsburg,t,{83925D5C-3127-4C58-BFB6-A623B748AAE9}, , , , ,6/11/2012 0:00:00,0,1546231.989999999990687,6257.380000000000109,"IA,IL,MO",07080104,Flint-Henderson,6.488316130380000
1,182,693,ILNI2,41.425539000000001,-91.012780000000006,Mississippi River at Illinois City (ILNI2),Mississippi,Illinois City,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0,634693.160000000032596,2568.510000000000218,"IA,IL",07080101,Copperas-Duck,5.584625166160000
1,183,658,06606600,42.482278000000001,-95.792889000000002,Little Sioux River at Correctionville (CRRI4-06606600),Little Sioux River,Correctionville,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,184,704,06807000,40.681666999999997,-95.846943999999993,Missouri River at Nebraska City (NEBN1),Missouri,Nebraska City,t,{851962FC-3665-4EF9-BAE7-6A9DFAA40CAD}, , , , ,10/17/2016 0:00:00,0,536310.170000000041910,2170.369999999999891,"IA,MO,NE",10240001,Keg-Weeping Water,5.004051234670000
1,185,680,05420500,41.780586000000000,-90.252072999999996,Mississippi River at Camanche (05420500-CMMI4),Mississippi,Camanche,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0,634693.160000000032596,2568.510000000000218,"IA,IL",07080101,Copperas-Duck,5.584625166160000
1,186,1640,ATNI4,41.656388999999997,-93.546943999999996,Fourmile Creek at Altoona (ATNI4),Fourmile Creek,Altoona,f,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0,1563257.959999999962747,6326.289999999999964,IA,07100008,Lake Red Rock,6.189665429280000
1,187,1934,06481480,43.848196000000002,-96.836831000000004,Skunk Creek near Chester (06481480),Skunk Creek,Dell Rapids,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,188,663,06807410,41.389991999999999,-95.371667000000002,West Nishnabotna River at Hancock (HNKI4-06807410),West Nishnabotna River,Hancock,t,{0ADD5A65-48D5-4C2D-9478-CC5524DCBC96}, , , , ,6/11/2012 0:00:00,0,1056982.610000000102445,4277.460000000000036,IA,10240002,West Nishnabotna,4.762228051400000
1,189,522,05389400,43.040816999999997,-91.206519000000000,Bloody Run Creek near Marquette (05389400),Bloody Run Creek,Marquette,t,{66B6FBB4-281D-44B8-AEEC-70EBBC503DA2}, , , , ,2/1/2017 0:00:00,0,911495.160000000032596,3688.690000000000055,"IA,MN,WI",07060001,Coon-Yellow,4.441622441490000
1,190,1765,05464695,42.030943999999998,-91.611861000000005,Indian Creek at Marion (05464695-MRNI4),Indian Creek,Marion,t,{65F2CD30-B70F-474A-8E7D-FFABDB288751}, , , , ,6/11/2012 0:00:00,0,703253.719999999972060,2845.969999999999800,IA,07080206,Lower Cedar,4.568381277340000
1,191,643,05488500,41.281390999999999,-92.861503999999996,Des Moines River near Tracy (TRCI4-05488500),Des Moines River,Tracy,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0,1370685.189999999944121,5546.970000000000255,"IA,MO",07100009,Lower Des Moines,5.896311936120000
0,192,1945,06478000,43.658872000000002,-97.919240000000002,James River near Mitchell (06478000),James River,Mitchell,t,,,,,,,,,,,,,
1,193,1634,MRLI4,42.720832999999999,-96.240832999999995,Floyd River at Merrill (MRLI4),Floyd River,Merrill,t,{0E741BD6-D424-4C09-B0FD-E17D9C27E19D}, , , , ,10/6/2016 0:00:00,0,586327.510000000009313,2372.789999999999964,IA,10230002,Floyd,3.753769183560000
1,194,1606,05411500,42.903610999999998,-91.144999999999996,Mississippi River at Clayton (05411500-CLAI4),Mississippi River,Clayton,t,{3E0D1C61-5500-46F4-BF99-F12BE1D4CF1B}, , , , ,11/18/2016 0:00:00,0,716484.510000000009313,2899.510000000000218,"IA,WI",07060003,Grant-Little Maquoketa,3.422756063210000
1,195,608,05463050,42.537582999999998,-92.443306000000007,Cedar River at Cedar Falls (CEDI4-05463050),Cedar River,Cedar Falls,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0,1546778.489999999990687,6259.600000000000364,IA,07080205,Middle Cedar,5.820869754050000
1,196,544,05454300,41.676682000000000,-91.598781000000002,Clear Creek near Coralville (05454300),Clear Creek,Coralville,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
1,197,1988,05464480,42.011977999999999,-91.707151999999994,Cedar River at Edgewood Road at Cedar Rapids (05464480),Cedar River,Cedar Rapids,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0,1546778.489999999990687,6259.600000000000364,IA,07080205,Middle Cedar,5.820869754050000
1,198,1639,ESQI4,42.166389000000002,-93.753056000000001,Ioway Creek at Hwy E18 at Ames (ESQI4),Ioway Creek,Ames,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,199,702,MUSI4,41.416670000000003,-91.033330000000007,Mississippi River at Muscatine (MUSI4),Mississippi,Muscatine,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0,634693.160000000032596,2568.510000000000218,"IA,IL",07080101,Copperas-Duck,5.584625166160000
1,200,1637,CLVI4,41.611389000000003,-93.776388999999995,Walnut Creek at Clive (CLVI4),Walnut Creek,Clive,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,201,525,05412400,42.753875000000001,-91.369024999999993,Volga River at Littleport (05412400),Volga River,Littleport,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0,1084109.939999999944121,4387.239999999999782,IA,07060004,Turkey,4.593632289660000
1,202,622,05474000,40.753650000000000,-91.277094000000005,Skunk River at Augusta (AGSI4-05474000),Skunk River,Augusta,t,{D6567D53-25C9-4F9D-9848-7A6CD56F39B3}, , , , ,6/11/2012 0:00:00,0,1045531.640000000013970,4231.119999999999891,IA,07080107,Skunk,5.038709947180000
1,203,542,05454090,41.700000000000003,-91.562777999999994,Muddy Creek at Coralville (05454090),Muddy Creek,Coralville,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
1,204,600,05455700,41.423138999999999,-91.475278000000003,Iowa River Near Lone Tree (Tri-County Bridge) (LNTI4-05455700),Iowa River,Lone Tree,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
1,205,1965,05483318,41.945799999999998,-94.879400000000004,Brushy Fork Creek near Templeton (05483318-TPTI4),Brushy Fork Creek,Templeton,t,{FFBAED06-1CB1-450D-AB03-D3562BAB3878}, , , , ,6/11/2012 0:00:00,0,727597.219999999972060,2944.480000000000018,IA,07100007,South Raccoon,3.920604146510000
1,206,1645,05450400,42.408110999999998,-93.072971999999993,Iowa River at Steamboat Rock (STBI4),Iowa River,Steamboat Rock,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0,931827.099999999976717,3770.969999999999800,IA,07080207,Upper Iowa,5.688151990180000
1,207,686,05420400,41.894472000000000,-90.156792999999993,Mississippi River at Fulton (FLTI2),Mississippi,Fulton,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0,634693.160000000032596,2568.510000000000218,"IA,IL",07080101,Copperas-Duck,5.584625166160000
1,208,621,05472500,41.300845000000002,-92.204626000000005,North Skunk River near Sigourney (SIGI4-05472500),North Skunk River,Sigourney,t,{F5482012-4FCC-45A0-9DC5-71524F3980F0}, , , , ,6/11/2012 0:00:00,0,558361.160000000032596,2259.610000000000127,IA,07080106,North Skunk,3.964705301190000
1,209,711,TAMI4,41.954169999999998,-92.580560000000006,Iowa River near Tama (TAMI4),Iowa River,Tama,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,210,1958,05457440,43.414999999999999,-92.984899999999996,Deer Creek near Carpenter (05457440),Deer Creek,Carpenter,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0,1078114.469999999972060,4362.979999999999563,"IA,MN",07080201,Upper Cedar,5.430390329960000
0,211,1933,06479770,44.467522000000002,-96.887420000000006,Big Sioux River near Bruce (06479770),Big Sioux River,Estelline,t,,,,,,,,,,,,,
1,212,539,05453000,41.749447000000004,-92.182126999999994,Big Bear Creek at Ladora (05453000),Big Bear Creek,Ladora,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,213,595,05449500,42.759943999999997,-93.621848999999997,Iowa River near Rowan (ROWI4-05449500),Iowa River,Rowan,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0,931827.099999999976717,3770.969999999999800,IA,07080207,Upper Iowa,5.688151990180000
1,214,581,GJTI4,42.018059999999998,-94.294439999999994,Buttrick Creek near Grand Junction (GJTI4),Buttrick Creek,Grand Junction,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,215,1974,06811800,41.079999999999998,-95.093000000000004,East Tarkio Creek near Stanton (06811800),East Tarkio Creek,Stanton ,t,{C08511E0-1F14-4B65-A422-5E90033B33F4}, , , , ,6/11/2012 0:00:00,0,1088578.780000000027940,4405.329999999999927,"IA,KS,MO,NE",10240005,Tarkio-Wolf,6.412836842700000
1,216,604,05458900,42.629426000000002,-92.543521999999996,West Fork Cedar River at Finchford (FNHI4-05458900),West Fork Cedar River,Finchford,t,{6D42187C-4B29-4472-A8FE-52C4FE84047B}, , , , ,6/11/2012 0:00:00,0,551118.079999999958090,2230.300000000000182,IA,07080204,West Fork Cedar,3.765966458380000
1,217,635,05484000,41.589432000000002,-94.151346000000004,South Raccoon River at Redfield (REDI4-05484000),South Raccoon River,Redfield,t,{FFBAED06-1CB1-450D-AB03-D3562BAB3878}, , , , ,6/11/2012 0:00:00,0,727597.219999999972060,2944.480000000000018,IA,07100007,South Raccoon,3.920604146510000
1,218,551,05463500,42.407764000000000,-92.463245000000001,Black Hawk Creek at Hudson (05463500),Black Hawk Creek,Hudson,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0,1546778.489999999990687,6259.600000000000364,IA,07080205,Middle Cedar,5.820869754050000
0,219,1929,06479438,45.006075000000003,-97.165075999999999,Big Sioux River near Watertown (06479438),Big Sioux River N,Watertown,t,,,,,,,,,,,,,
1,220,640,05486000,41.457906999999999,-93.654968999999994,North River near Norwalk (NRWI4-05486000),North River,Norwalk,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0,1563257.959999999962747,6326.289999999999964,IA,07100008,Lake Red Rock,6.189665429280000
1,221,662,06609500,41.642490000000002,-95.782786000000002,Boyer River at Logan (LGNI4-06609500),Boyer River,Logan,t,{FA3F5B0F-E548-4B41-9276-B1409BDFBB0C}, , , , ,6/11/2012 0:00:00,0,761568.229999999981374,3081.960000000000036,IA,10230007,Boyer,5.119191094840000
1,222,596,05451500,42.065821000000000,-92.907700000000006,Iowa River at Marshalltown (MIWI4-05451500),Iowa River,Marshalltown,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,223,676,BLVI4,42.272779999999997,-90.421109999999999,Mississippi River at Bellevue (BLVI4),Mississippi,Bellevue,t,{D09DB136-C0FD-4F58-8B45-0382680A89B4}, , , , ,6/11/2012 0:00:00,0,951301.750000000000000,3849.789999999999964,"IA,IL,WI",07060005,Apple-Plum,4.724932310700000
1,224,689,GLDI2,40.881390000000003,-91.022499999999994,Mississippi River at Gladstone (GLDI2),Mississippi,Gladstone,t,{83925D5C-3127-4C58-BFB6-A623B748AAE9}, , , , ,6/11/2012 0:00:00,0,1546231.989999999990687,6257.380000000000109,"IA,IL,MO",07080104,Flint-Henderson,6.488316130380000
1,225,1940,06483950,43.051375999999998,-96.489755000000002,Big Sioux River near Havarden (06478513-HAWDI4),Big Sioux River,Hawarden,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,226,1937,06481000,43.790446000000003,-96.745661999999996,Big Sioux River near Dell Rapids (06481000),Big Sioux River,Dell Rapids,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
1,227,1612,05482315,42.304167000000000,-95.041667000000004,Black Hawk Lake at Lake View (05482315),Black Hawk Lake,Lake View,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,228,641,05486490,41.424157999999998,-93.587439000000003,Middle River near Indianola (IDNI4-05486490),Middle River,Indianola,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0,1563257.959999999962747,6326.289999999999964,IA,07100008,Lake Red Rock,6.189665429280000
1,229,1628,06903880,40.825011000000003,-92.892698999999993,Rathbun Reservoir at Moravia (06903880-RADI4),Chariton River (Rathbun Res.),Moravia,t,{826447E1-861E-4BC6-8E06-83FDC93BE10C}, , , , ,6/11/2012 0:00:00,0,865429.260000000009313,3502.269999999999982,"IA,MO",10280201,Upper Chariton,4.271477292800000
1,230,1615,06604200,43.378610999999999,-95.181111000000001,West Okoboji Lake at Lakeside Lab near Milford (06604200),West Okoboji Lake,Milford,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,231,633,05482430,42.169083000000001,-94.726027999999999,North Raccoon River near Lanesboro (LKCI4-05482430),North Raccoon River,Lanesboro,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0,1581359.739999999990687,6399.539999999999964,IA,07100006,North Raccoon,7.633529864860000
1,232,537,05452000,41.964162000000002,-92.313242000000002,Salt Creek near Elberon (05452000),Salt Creek,Elberon,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,233,543,05454220,41.718345999999997,-91.740173999999996,Clear Creek near Oxford (05454220),Clear Creek,Oxford,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0,1078893.669999999925494,4366.130000000000109,IA,07080209,Lower Iowa,5.822144102090000
1,234,1692,06811875,40.742500000000000,-95.129444000000007,Snake Creek near Yorktown (06811875),Snake Creek,Yorktown,t,{C08511E0-1F14-4B65-A422-5E90033B33F4}, , , , ,6/11/2012 0:00:00,0,1088578.780000000027940,4405.329999999999927,"IA,KS,MO,NE",10240005,Tarkio-Wolf,6.412836842700000
1,235,587,05411850,43.054188000000003,-91.809098000000006,Turkey River near Eldorado (EDRI4-05411850),Turkey River,Eldorado,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0,1084109.939999999944121,4387.239999999999782,IA,07060004,Turkey,4.593632289660000
1,236,619,05471050,41.681378000000002,-93.246594000000002,South Skunk River at Colfax (CFXI4-05471050),South Skunk River,Colfax,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0,1179865.929999999934807,4774.750000000000000,IA,07080105,South Skunk,6.746242940850000
1,237,584,WWDI4,41.800690000000003,-93.940610000000007,Beaver Creek near Woodward (WWDI4),Beaver Creek,Woodward,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0,1104287.570000000065193,4468.899999999999636,IA,07100004,Middle Des Moines,7.053594672690000
1,238,703,NBOI2,41.191389999999998,-91.055560000000000,Mississippi River at New Boston (NBOI2),Mississippi,New Boston,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0,634693.160000000032596,2568.510000000000218,"IA,IL",07080101,Copperas-Duck,5.584625166160000
1,239,1644,SPWI4,43.136667000000003,-95.143889000000001,Little Sioux River at Spencer (SPWI4),Little Sioux River,Spencer,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,240,10733,spii4,43.184268000000003,-95.191472000000005,Little Sioux River at 320th St at Spencer (LTLSIOUX03-SPII4),Little Sioux River N,Spencer,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,241,656,06605000,43.128025999999998,-95.210830000000001,Ocheyedan River near Spencer (SPOI4-06605000),Ocheyedan River,Spencer,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0,1812413.429999999934807,7334.579999999999927,"IA,MN",10230003,Little Sioux,8.940255633720000
1,242,1973,06811760,41.101700000000001,-95.102800000000002,Tarkio River near Elliott (06811760-TRKI4),Tarkio River,Elliott ,t,{C08511E0-1F14-4B65-A422-5E90033B33F4}, , , , ,6/11/2012 0:00:00,0,1088578.780000000027940,4405.329999999999927,"IA,KS,MO,NE",10240005,Tarkio-Wolf,6.412836842700000
1,243,1608,05421890,41.914999999999999,-90.599999999999994,Silver Creek at Welton (05421890),Silver Creek,Welton,t,{2CA76B6F-4299-487E-B45B-1C2EA9361D20}, , , , ,6/11/2012 0:00:00,0,628099.069999999948777,2541.829999999999927,IA,07080103,Lower Wapsipinicon,3.778237750550000
1,244,367,06610000,41.258889000000003,-95.922222000000005,Missouri River at Omaha (06610000-OMHN1),Missouri River,Omaha,t,{137604D3-AC1D-4A2C-99B1-C2EE95514D5C}, , , , ,6/11/2012 0:00:00,0,712850.780000000027940,2884.809999999999945,"IA,NE",10230006,Big Papillion-Mosquito,4.422186935030000
1,245,630,05481300,42.251919999999998,-93.996898000000002,Des Moines River near Stratford (STRI4-05481300),Des Moines River,Stratford,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0,1104287.570000000065193,4468.899999999999636,IA,07100004,Middle Des Moines,7.053594672690000
1,246,650,06599900,42.693333000000003,-96.370000000000005,Perry Creek near Milnerville (PCMI4-06599900),Perry Creek,Milnerville,t,{5B6423E1-71A2-4772-946C-68C787D9B1CF}, , , , ,6/11/2012 0:00:00,0,1029616.150000000023283,4166.710000000000036,"IA,NE,SD",10230001,Blackbird-Soldier,7.313016925290000
1,247,519,05387440,43.406913000000003,-91.899045999999998,Upper Iowa River at Bluffton (05387440),Upper Iowa River,Bluffton,t,{342979AC-90B2-4197-A662-8F96F2E3F98B}, , , , ,6/11/2012 0:00:00,0,639677.180000000051223,2588.679999999999836,"IA,MN",07060002,Upper Iowa,4.030460944340000
1,248,698,LYNW3,43.211666999999998,-91.098611000000005,Mississippi River at Lynxville (LYNW3),Mississippi,Lynxville,t,{66B6FBB4-281D-44B8-AEEC-70EBBC503DA2}, , , , ,2/1/2017 0:00:00,0,911495.160000000032596,3688.690000000000055,"IA,MN,WI",07060001,Coon-Yellow,4.441622441490000
1,249,667,06810000,40.601666999999999,-95.644999999999996,Nishnabotna River above Hamburg (HMBI4-06810000),Nishnabotna River above,Hamburg,t,{CA290DC4-03AA-4771-B5D8-14F1E5901AF3}, , , , ,6/11/2012 0:00:00,0,112019.580000000001746,453.329999999999984,"IA,MO,NE",10240004,Nishnabotna,1.565217519140000
1,250,613,05465000,41.409191999999997,-91.290434000000005,Cedar River near Conesville (CNEI4-05465000),Cedar River,Conesville,t,{65F2CD30-B70F-474A-8E7D-FFABDB288751}, , , , ,6/11/2012 0:00:00,0,703253.719999999972060,2845.969999999999800,IA,07080206,Lower Cedar,4.568381277340000
1,251,527,05420680,42.836091000000003,-92.257400000000004,Wapsipinicon River near Tripoli (05420680),Wapsipinicon River,Tripoli,t,{D3C57FE4-D26B-46B6-B387-EAB1A96A2CF0}, , , , ,6/11/2012 0:00:00,0,1003377.819999999948777,4060.530000000000200,"IA,MN",07080102,Upper Wapsipinicon,5.638303150900000
1,252,585,05387500,43.304889000000003,-91.795542999999995,Upper Iowa River at Decorah (DEHI4-05387500),Upper Iowa River,Decorah,t,{342979AC-90B2-4197-A662-8F96F2E3F98B}, , , , ,6/11/2012 0:00:00,0,639677.180000000051223,2588.679999999999836,"IA,MN",07060002,Upper Iowa,4.030460944340000
1,253,583,PLKI4,41.794199999999996,-93.729500000000002,Big Creek Lake near Polk City (PLKI4),Big Creek Lake,Polk City,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0,1104287.570000000065193,4468.899999999999636,IA,07100004,Middle Des Moines,7.053594672690000
1,254,710,06482020,43.566943999999999,-96.710832999999994,Big Sioux River at N Cliff Ave at Sioux Falls (SXFS2),Big Sioux River,Sioux Falls,t,{79EA5FED-F1D1-42CD-AF83-6BAC73F4555C}, , , , ,6/11/2012 0:00:00,0,2188003.060000000055879,8854.540000000000873,"IA,MN,NE,SD",10170203,Lower Big Sioux,8.636240086460001
0,255,558,05475350,43.890278000000002,-95.160832999999997,"Des Moines River near Windom, MN (05475350)",Des Moines River,"Windom, MN",t,,,,,,,,,,,,,
1,256,612,05464500,41.971944999999998,-91.667124000000001,Cedar River at Cedar Rapids (CIDI4-05464500),Cedar River,Cedar Rapids,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0,1546778.489999999990687,6259.600000000000364,IA,07080205,Middle Cedar,5.820869754050000
1,257,1962,05472390,41.421399999999998,-92.651300000000006,Middle Creek near Lacey (05472390),Middle Creek,Lacey ,t,{F5482012-4FCC-45A0-9DC5-71524F3980F0}, , , , ,6/11/2012 0:00:00,0,558361.160000000032596,2259.610000000000127,IA,07080106,North Skunk,3.964705301190000
1,258,1693,06609560,41.921388999999998,-95.701389000000006,Willow Creek near Soldier (06609560),Willow Creek,Soldier,t,{FA3F5B0F-E548-4B41-9276-B1409BDFBB0C}, , , , ,6/11/2012 0:00:00,0,761568.229999999981374,3081.960000000000036,IA,10230007,Boyer,5.119191094840000
1,259,1609,05451770,41.964255999999999,-92.636550000000000,Iowa River at County Highway E49 near Tama (05451770-TMAI4),Iowa River,Tama,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0,1060665.780000000027940,4292.369999999999891,IA,07080208,Middle Iowa,5.655465700650000
1,260,1879,FAII4,41.437779999999997,-90.893609999999995,Mississippi River near Fairport (FAII4),Mississippi River,Fairport,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0,634693.160000000032596,2568.510000000000218,"IA,IL",07080101,Copperas-Duck,5.584625166160000
1,261,561,05480080,42.529193999999997,-94.256693999999996,Lizard Creek near Fort Dodge (05480080),Lizard Creek,Fort Dodge,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0,1104287.570000000065193,4468.899999999999636,IA,07100004,Middle Des Moines,7.053594672690000
1,262,560,05476735,42.805556000000003,-94.462221999999997,Pilot Creek at County Hwy P15 near Rolfe (05476735),Pilot Creek,Rolfe,t,{160E026C-2368-4E10-BD10-AC1A55DD6A5A}, , , , ,6/11/2012 0:00:00,0,688598.170000000041910,2786.659999999999854,"IA,MN",07100002,Upper Des Moines,4.379394751550000
1,263,602,05458300,42.737220000000001,-92.470089999999999,Cedar River at Waverly (WVLI4-05458300),Cedar River,Waverly,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0,1078114.469999999972060,4362.979999999999563,"IA,MN",07080201,Upper Cedar,5.430390329960000
1,264,571,05487520,41.489400000000003,-93.278250000000000,Des Moines River near Swan (05487520),Des Moines River,Swan,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0,1563257.959999999962747,6326.289999999999964,IA,07100008,Lake Red Rock,6.189665429280000
